timestamp	url	status	bytes	depth	priority	domain	domain_count	superdomain	super_count	elapsed_ms	ct	t_connect_ms	t_read_ms	t_parse_ms	links_found	links_enqueued	html_truncated
2025-10-01 12:28:01	https://timesofindia.indiatimes.com/india/jk-govt-teacher-booked-under-pocso-act-in-rajouri-at-large-after-suspension/articleshow/124264667.cms	200	131072	1	0.998700	timesofindia.indiatimes.com	123	indiatimes.com	127	754	text/html	261	487	8	73	59	1
2025-10-01 12:28:01	https://timesofindia.indiatimes.com/city/vadodara	200	131072	1	0.998700	timesofindia.indiatimes.com	123	indiatimes.com	127	2413	text/html; charset=utf-8	1909	504	13	243	156	1
2025-10-01 12:28:01	https://timesofindia.indiatimes.com/sports/cricket/news/shocking-ilt20-2025-auction-ravichandran-ashwin-goes-unsold/articleshow/124263313.cms	200	131072	1	0.998700	timesofindia.indiatimes.com	123	indiatimes.com	127	794	text/html	259	535	5	66	51	1
2025-10-01 12:28:01	https://timesofindia.indiatimes.com/sports/cricket/asia-cup/ready-to-hand-over-the-trophy-pcb-chief-mohsin-naqvi-says-never-apologised-to-bcci/articleshow/124257671.cms	200	131072	1	0.998700	timesofindia.indiatimes.com	123	indiatimes.com	127	801	text/html	276	524	5	48	33	1
2025-10-01 12:28:01	https://timesofindia.indiatimes.com/sports/cricket/asia-cup/controversy-deepens-mohsin-naqvi-sets-strange-conditions-for-india-to-receive-asia-cup-trophy/articleshow/124260117.cms	200	131072	1	0.998700	timesofindia.indiatimes.com	123	indiatimes.com	127	808	text/html	282	526	5	47	32	1
2025-10-01 12:28:01	https://timesofindia.indiatimes.com/world/us/us-government-shutdown-how-does-it-impact-the-immigration-or-travel-process/articleshow/124256753.cms	200	131072	1	0.998700	timesofindia.indiatimes.com	123	indiatimes.com	127	813	text/html	280	527	4	52	38	1
2025-10-01 12:28:01	https://timesofindia.indiatimes.com/technology	200	131072	1	0.998700	timesofindia.indiatimes.com	123	indiatimes.com	127	2468	text/html; charset=utf-8	1920	547	9	115	100	1
2025-10-01 12:28:01	https://timesofindia.indiatimes.com/city/coimbatore	200	131072	1	0.998700	timesofindia.indiatimes.com	123	indiatimes.com	127	2511	text/html; charset=utf-8	2131	379	10	209	124	1
2025-10-01 12:28:01	https://timesofindia.indiatimes.com/city/agartala	200	131072	1	0.998700	timesofindia.indiatimes.com	123	indiatimes.com	127	2537	text/html; charset=utf-8	2134	402	11	241	153	1
2025-10-01 12:28:01	https://timesofindia.indiatimes.com/city/chandigarh	200	131072	1	0.998700	timesofindia.indiatimes.com	123	indiatimes.com	127	2545	text/html; charset=utf-8	2132	408	8	167	82	1
